lb_atom,lb_substituent_1,lb_substituent_2,linker,la_substituent_1,la_substituent_2,fragment_tokens,raw_smiles,is_valid,canonical_smiles,isomeric_smiles,failure_reasons,is_unique_valid,generation_count,snn_to_train,novel_vs_train,novel_vs_all_seed,novel_vs_templates,novel_vs_all_reference,stereo_novel_vs_train,stereo_novel_vs_all_reference,chemically_sane,sanity_reasons,formal_charge,heavy_atoms,is_neutral,is_single_component,has_LA,has_LB,LA_types,LB_types,excluded_LB_types,negative_flags,flp_tier,min_LA_LB_bonds,no_negative_flags,is_strict_flp_like,is_novel_flp_like,is_final_candidate,is_fragment_candidate
P,phenyl,phenyl,C2,p_tolyl,p_tolyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C2><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCP(c2ccccc2)c2ccccc2)c2ccc(C)cc2)cc1,True,Cc1ccc(B(CCP(c2ccccc2)c2ccccc2)c2ccc(C)cc2)cc1,Cc1ccc(B(CCP(c2ccccc2)c2ccccc2)c2ccc(C)cc2)cc1,[],True,1,0.4146341463414634,True,True,False,False,True,False,True,[],0,30,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True
P,phenyl,phenyl,C3,p_tolyl,p_tolyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C3><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCCP(c2ccccc2)c2ccccc2)c2ccc(C)cc2)cc1,True,Cc1ccc(B(CCCP(c2ccccc2)c2ccccc2)c2ccc(C)cc2)cc1,Cc1ccc(B(CCCP(c2ccccc2)c2ccccc2)c2ccc(C)cc2)cc1,[],True,1,0.5,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True
P,phenyl,phenyl,C4,p_tolyl,p_tolyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C4><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2ccc(C)cc2)cc1,True,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2ccc(C)cc2)cc1,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2ccc(C)cc2)cc1,[],True,1,0.5641025641025641,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True
P,phenyl,phenyl,C5,p_tolyl,p_tolyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C5><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCCCCP(c2ccccc2)c2ccccc2)c2ccc(C)cc2)cc1,True,Cc1ccc(B(CCCCCP(c2ccccc2)c2ccccc2)c2ccc(C)cc2)cc1,Cc1ccc(B(CCCCCP(c2ccccc2)c2ccccc2)c2ccc(C)cc2)cc1,[],True,1,0.55,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True
P,phenyl,phenyl,C6,p_tolyl,p_tolyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C6><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCCCCCP(c2ccccc2)c2ccccc2)c2ccc(C)cc2)cc1,True,Cc1ccc(B(CCCCCCP(c2ccccc2)c2ccccc2)c2ccc(C)cc2)cc1,Cc1ccc(B(CCCCCCP(c2ccccc2)c2ccccc2)c2ccc(C)cc2)cc1,[],True,1,0.55,True,True,False,False,True,False,True,[],0,34,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True
P,phenyl,phenyl,C1,p_tolyl,mesityl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C1><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)cc1,True,Cc1ccc(B(CP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)cc1,Cc1ccc(B(CP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)cc1,[],True,1,0.37254901960784315,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,False
P,phenyl,phenyl,C2,p_tolyl,mesityl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C2><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)cc1,True,Cc1ccc(B(CCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)cc1,Cc1ccc(B(CCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)cc1,[],True,1,0.41304347826086957,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True
P,phenyl,phenyl,C3,p_tolyl,mesityl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C3><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)cc1,True,Cc1ccc(B(CCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)cc1,Cc1ccc(B(CCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)cc1,[],True,1,0.45652173913043476,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True
P,phenyl,phenyl,C4,p_tolyl,mesityl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C4><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)cc1,True,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)cc1,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)cc1,[],True,1,0.5111111111111111,True,True,False,False,True,False,True,[],0,34,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True
P,phenyl,phenyl,C5,p_tolyl,mesityl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C5><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCCCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)cc1,True,Cc1ccc(B(CCCCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)cc1,Cc1ccc(B(CCCCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)cc1,[],True,1,0.5,True,True,False,False,True,False,True,[],0,35,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True
P,phenyl,phenyl,C6,p_tolyl,mesityl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C6><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCCCCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)cc1,True,Cc1ccc(B(CCCCCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)cc1,Cc1ccc(B(CCCCCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)cc1,[],True,1,0.5,True,True,False,False,True,False,True,[],0,36,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True
P,phenyl,phenyl,C1,p_tolyl,pentafluorophenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C1><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,True,Cc1ccc(B(CP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,Cc1ccc(B(CP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,[],True,1,0.5116279069767442,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True
P,phenyl,phenyl,C2,p_tolyl,pentafluorophenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C2><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,True,Cc1ccc(B(CCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,Cc1ccc(B(CCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,[],True,1,0.5853658536585366,True,True,False,False,True,False,True,[],0,34,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True
P,phenyl,phenyl,C3,p_tolyl,pentafluorophenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C3><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CCCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,True,Cc1ccc(B(CCCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,Cc1ccc(B(CCCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,[],True,1,0.675,True,True,False,False,True,False,True,[],0,35,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True
P,phenyl,phenyl,C4,p_tolyl,pentafluorophenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C4><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,True,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,[],True,1,0.7435897435897436,True,True,False,False,True,False,True,[],0,36,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True
P,phenyl,phenyl,C5,p_tolyl,pentafluorophenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C5><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CCCCCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,True,Cc1ccc(B(CCCCCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,Cc1ccc(B(CCCCCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,[],True,1,0.725,True,True,False,False,True,False,True,[],0,37,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True
P,phenyl,phenyl,C6,p_tolyl,pentafluorophenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C6><LA1_p_tolyl><LA2_pentafluorophenyl>,Cc1ccc(B(CCCCCCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,True,Cc1ccc(B(CCCCCCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,Cc1ccc(B(CCCCCCP(c2ccccc2)c2ccccc2)c2c(F)c(F)c(F)c(F)c2F)cc1,[],True,1,0.725,True,True,False,False,True,False,True,[],0,38,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True
P,phenyl,phenyl,C1,p_tolyl,pentachlorophenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C1><LA1_p_tolyl><LA2_pentachlorophenyl>,Cc1ccc(B(CP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,True,Cc1ccc(B(CP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,Cc1ccc(B(CP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,[],True,1,0.5,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True
P,phenyl,phenyl,C2,p_tolyl,pentachlorophenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C2><LA1_p_tolyl><LA2_pentachlorophenyl>,Cc1ccc(B(CCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,True,Cc1ccc(B(CCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,Cc1ccc(B(CCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,[],True,1,0.5384615384615384,True,True,False,False,True,False,True,[],0,34,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True
P,phenyl,phenyl,C3,p_tolyl,pentachlorophenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C3><LA1_p_tolyl><LA2_pentachlorophenyl>,Cc1ccc(B(CCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,True,Cc1ccc(B(CCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,Cc1ccc(B(CCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,[],True,1,0.5,True,True,False,False,True,False,True,[],0,35,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True
P,phenyl,phenyl,C4,p_tolyl,pentachlorophenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C4><LA1_p_tolyl><LA2_pentachlorophenyl>,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,True,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,[],True,1,0.5227272727272727,True,True,False,False,True,False,True,[],0,36,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True
P,phenyl,phenyl,C5,p_tolyl,pentachlorophenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C5><LA1_p_tolyl><LA2_pentachlorophenyl>,Cc1ccc(B(CCCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,True,Cc1ccc(B(CCCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,Cc1ccc(B(CCCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,[],True,1,0.5111111111111111,True,True,False,False,True,False,True,[],0,37,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True
P,phenyl,phenyl,C6,p_tolyl,pentachlorophenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C6><LA1_p_tolyl><LA2_pentachlorophenyl>,Cc1ccc(B(CCCCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,True,Cc1ccc(B(CCCCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,Cc1ccc(B(CCCCCCP(c2ccccc2)c2ccccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,[],True,1,0.5111111111111111,True,True,False,False,True,False,True,[],0,38,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True
P,phenyl,phenyl,C1,p_tolyl,bis_cf3_phenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C1><LA1_p_tolyl><LA2_bis_cf3_phenyl>,Cc1ccc(B(CP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,Cc1ccc(B(CP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,Cc1ccc(B(CP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,[],True,1,0.4883720930232558,True,True,False,False,True,False,True,[],0,36,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True
P,phenyl,phenyl,C2,p_tolyl,bis_cf3_phenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C2><LA1_p_tolyl><LA2_bis_cf3_phenyl>,Cc1ccc(B(CCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,Cc1ccc(B(CCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,Cc1ccc(B(CCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,[],True,1,0.40425531914893614,True,True,False,False,True,False,True,[],0,37,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True
P,phenyl,phenyl,C3,p_tolyl,bis_cf3_phenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C3><LA1_p_tolyl><LA2_bis_cf3_phenyl>,Cc1ccc(B(CCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,Cc1ccc(B(CCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,Cc1ccc(B(CCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,[],True,1,0.42,True,True,False,False,True,False,True,[],0,38,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True
P,phenyl,phenyl,C4,p_tolyl,bis_cf3_phenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C4><LA1_p_tolyl><LA2_bis_cf3_phenyl>,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,Cc1ccc(B(CCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,[],True,1,0.46938775510204084,True,True,False,False,True,False,True,[],0,39,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True
P,phenyl,phenyl,C5,p_tolyl,bis_cf3_phenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C5><LA1_p_tolyl><LA2_bis_cf3_phenyl>,Cc1ccc(B(CCCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,Cc1ccc(B(CCCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,Cc1ccc(B(CCCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,[],True,1,0.46,True,True,False,False,True,False,True,[],0,40,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True
P,phenyl,phenyl,C6,p_tolyl,bis_cf3_phenyl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C6><LA1_p_tolyl><LA2_bis_cf3_phenyl>,Cc1ccc(B(CCCCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True,Cc1ccc(B(CCCCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,Cc1ccc(B(CCCCCCP(c2ccccc2)c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,[],True,1,0.46,True,True,False,False,True,False,True,[],0,41,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True
P,phenyl,phenyl,C1,mesityl,mesityl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C1><LA1_mesityl><LA2_mesityl>,Cc1cc(C)c(B(CP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,True,Cc1cc(C)c(B(CP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c(B(CP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,[],True,1,0.41304347826086957,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True
P,phenyl,phenyl,C2,mesityl,mesityl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C2><LA1_mesityl><LA2_mesityl>,Cc1cc(C)c(B(CCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,True,Cc1cc(C)c(B(CCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c(B(CCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,[],True,1,0.4634146341463415,True,True,False,False,True,False,True,[],0,34,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True
P,phenyl,phenyl,C3,mesityl,mesityl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C3><LA1_mesityl><LA2_mesityl>,Cc1cc(C)c(B(CCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,True,Cc1cc(C)c(B(CCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c(B(CCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,[],True,1,0.55,True,True,False,False,True,False,True,[],0,35,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True
P,phenyl,phenyl,C4,mesityl,mesityl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C4><LA1_mesityl><LA2_mesityl>,Cc1cc(C)c(B(CCCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,True,Cc1cc(C)c(B(CCCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c(B(CCCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,[],True,1,0.6153846153846154,True,True,False,False,True,False,True,[],0,36,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True
P,phenyl,phenyl,C5,mesityl,mesityl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C5><LA1_mesityl><LA2_mesityl>,Cc1cc(C)c(B(CCCCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,True,Cc1cc(C)c(B(CCCCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c(B(CCCCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,[],True,1,0.6,True,True,False,False,True,False,True,[],0,37,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True
P,phenyl,phenyl,C6,mesityl,mesityl,<LB_P><LB1_phenyl><LB2_phenyl><LINKER_C6><LA1_mesityl><LA2_mesityl>,Cc1cc(C)c(B(CCCCCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,True,Cc1cc(C)c(B(CCCCCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c(B(CCCCCCP(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,[],True,1,0.6,True,True,False,False,True,False,True,[],0,38,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True
